epoch	pi-loss	q-loss	average-q-values	std-q-values	max-q-values	min-q-values	average-episode-return	std-episode-return	max-episode-return	min-episode-return	episode-length	average-test-episode-return	std-test-episode-return	max-test-episode-return	min-test-episode-return	test-episode-length	total-env-interacts
107	-369.21695	167.37572	364.34164	112.65084	646.3897	-913.5601	542.41156	659.9855	3466.4219	-1.414431	222.80063	1083.6158	947.07684	3536.7668	-1.9502674	437.37195	428000
108	-369.2547	166.74438	364.39706	112.42638	646.3897	-913.5601	546.6828	665.75134	3466.4219	-1.414431	224.18266	1084.178	944.61426	3536.7668	-1.9502674	436.9176	432000
109	-369.37006	166.15607	364.5279	112.2176	646.3897	-913.5601	550.82825	669.58276	3466.4219	-1.414431	225.4395	1100.9572	956.4147	3536.7668	-1.9502674	442.0835	436000
110	-369.4653	165.57433	364.6446	112.0095	646.3897	-913.5601	552.8858	672.02295	3466.4219	-1.414431	225.9887	1106.6116	955.2095	3536.7668	-1.9502674	443.29636	440000
111	-369.50806	164.97229	364.70865	111.795	646.3897	-913.5601	556.5165	675.7642	3466.4219	-1.414431	226.99387	1115.5284	958.7722	3536.7668	-1.9502674	445.0883	444000
112	-369.52667	164.41731	364.7475	111.587006	646.3897	-913.5601	560.7324	677.9758	3466.4219	-1.414431	227.87386	1118.3618	955.0416	3536.7668	-1.9502674	444.6277	448000
113	-369.53183	163.81058	364.77374	111.38183	646.3897	-913.5601	563.48816	677.24506	3466.4219	-1.414431	228.28282	1113.2407	952.51465	3536.7668	-1.9502674	442.41946	452000
114	-369.5203	163.16269	364.78308	111.18113	646.3897	-913.5601	566.5906	680.5582	3466.4219	-1.414431	229.03064	1107.3962	950.5316	3536.7668	-1.9502674	440.10526	456000
115	-369.49487	162.57553	364.77808	110.97731	646.3897	-913.5601	570.2817	683.7341	3466.4219	-1.414431	230.11505	1114.6467	953.11633	3536.7668	-1.9502674	441.3452	460000
116	-369.45224	161.93243	364.7563	110.76878	646.3897	-913.5601	571.2173	685.4118	3466.4219	-1.414431	229.93062	1125.2491	959.23706	3556.3945	-1.9502674	443.2569	464000
117	-369.39798	161.33215	364.72217	110.563774	646.3897	-913.5601	574.38654	685.389	3466.4219	-1.414431	230.42836	1126.6385	956.35846	3556.3945	-1.9502674	442.64786	468000
118	-369.3497	160.75551	364.69327	110.36975	646.3897	-913.5601	576.7926	684.7011	3466.4219	-1.414431	230.69403	1128.8264	952.8861	3556.3945	-1.9502674	442.23813	472000
119	-369.31445	160.20412	364.67587	110.18255	646.3897	-913.5601	580.5231	687.1772	3466.4219	-1.414431	231.51752	1132.218	952.79004	3556.3945	-1.9502674	442.6857	476000
120	-369.288	159.60982	364.66904	109.99936	646.3897	-913.5601	584.1679	689.7837	3466.4219	-1.414431	232.44553	1131.369	948.87006	3556.3945	-1.9502674	441.3675	480000
121	-369.2537	159.0446	364.65363	109.81982	646.3897	-913.5601	587.669	692.4453	3466.4219	-1.414431	233.253	1123.8723	948.5113	3556.3945	-1.9502674	438.6719	484000
122	-369.22086	158.5005	364.63904	109.64155	646.3897	-913.5601	591.51807	698.28595	3466.4219	-1.414431	234.16507	1120.323	945.8541	3556.3945	-1.9502674	436.9951	488000
123	-369.1866	157.92453	364.6229	109.46246	646.3897	-913.5601	591.37463	698.7208	3466.4219	-1.414431	233.61824	1122.9773	943.0283	3556.3945	-1.9502674	437.07397	492000
124	-369.16605	157.35637	364.61926	109.286285	646.3897	-913.5601	594.40656	699.61194	3466.4219	-1.414431	234.1832	1128.1455	942.61865	3556.3945	-1.9502674	437.6379	496000
125	-369.15634	156.8346	364.62686	109.107574	646.3897	-913.5601	597.82275	701.60315	3466.4219	-1.414431	234.9624	1142.3226	952.68274	3556.3945	-1.9502674	441.3912	500000
126	-369.14688	156.29012	364.63498	108.93034	646.3897	-913.5601	601.75055	706.21674	3466.4219	-1.414431	236.06557	1153.7108	960.48413	3556.3945	-1.9502674	443.9373	504000
127	-369.137	155.79692	364.6425	108.75181	646.3897	-913.5601	605.67566	710.6126	3466.4219	-1.414431	237.16153	1157.1079	959.7949	3556.3945	-1.9502674	444.24802	508000
128	-369.1264	155.20047	364.64957	108.57789	646.3897	-913.5601	609.7609	716.61743	3466.4219	-1.414431	238.25035	1165.1006	961.65405	3556.3945	-1.9502674	445.85312	512000
129	-369.1103	154.7058	364.65048	108.410484	646.3897	-913.5601	612.5274	717.3123	3466.4219	-1.414431	238.88889	1164.2864	958.2712	3556.3945	-1.9502674	444.9876	516000
130	-369.08963	154.17381	364.6469	108.24684	646.3897	-913.5601	615.8155	718.02716	3466.4219	-1.414431	239.74182	1164.9425	954.9519	3556.3945	-1.9502674	444.38385	520000
131	-369.06635	153.68315	364.64023	108.08646	646.3897	-913.5601	619.6918	720.0394	3466.4219	-1.414431	240.69821	1164.9713	951.34357	3556.3945	-1.9502674	443.63815	524000
132	-369.0415	153.16957	364.6322	107.924255	646.3897	-913.5601	622.3426	720.62744	3466.4219	-1.414431	241.20602	1164.0145	947.84894	3556.3945	-1.9502674	442.6015	528000
